,Company Name,Job Title,Salary
411,"REDWOOD ALGORITHMS
4.2",Click To Chat Representative,₹24K - ₹26K
412,"REDWOOD ALGORITHMS
4.2",Fraud Prevention Analyst,₹26K - ₹30K
413,"REDWOOD ALGORITHMS
4.2",Chat Associate,₹24K - ₹26K
414,"Techmango Technology Services
3.7",Business Analyst,₹766K - ₹829K
415,"Techmango Technology Services
3.7",Outbound Call Center Supervisor,₹22K - ₹24K
416,"VentureWise
2.6",-1,-1
417,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
418,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
419,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
420,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
421,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
422,"Crimson Interactive
3.2",Associate Research Editor,"₹ 25,294/mo"
423,"Crimson Interactive
3.2",Manager,"₹ 1,01,731/mo"
424,"Crimson Interactive
3.2",Project Coordinator,"₹ 3,57,095"
425,"Crimson Interactive
3.2",Editor,"₹ 30,227/mo"
426,"Crimson Interactive
3.2",Software Engineer,₹287K - ₹481K
427,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
428,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
429,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
430,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
431,"TTEC
3.4",Chat Associate,₹24K - ₹26K
432,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
433,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
434,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
435,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
436,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
437,"MathWorks
4.4",Software Engineer,"₹ 13,25,054"
438,"MathWorks
4.4",Intern,"₹ 29,108/mo"
439,"MathWorks
4.4",Quality Engineer,"₹ 12,57,904"
440,"MathWorks
4.4",Applications Support Engineer,"₹ 10,91,406"
441,"MathWorks
4.4",Senior Software Engineer,"₹ 24,67,825"
442,"CloudMoyo
3.9",Senior Functional Consultant,"₹942K - ₹1,944K"
443,"CloudMoyo
3.9",Product Manager,"₹2,669K - ₹2,866K"
444,"CloudMoyo
3.9",Systems Administrator,₹541K - ₹581K
445,"CloudMoyo
3.9",Marketing,₹59K - ₹64K
446,"CloudMoyo
3.9",Senior QA Engineer,₹775K - ₹825K
447,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
448,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
449,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
450,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
451,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
452,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
453,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
454,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
455,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
456,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
457,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
458,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
459,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
460,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
461,"TTEC
3.4",Chat Associate,₹24K - ₹26K
462,"Thence
4.5",IP Associate,₹832K - ₹890K
463,"GALE Partners
3.3",Full Stack Developer,"₹ 8,18,864"
464,"GALE Partners
3.3",Associate,"₹762K - ₹1,116K"
465,"GALE Partners
3.3",Store Manager,₹45K - ₹49K
466,"GALE Partners
3.3",Full Stack Web Developer,₹78K - ₹84K
467,"GALE Partners
3.3",Frontend Developer,₹702K - ₹747K
468,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
469,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
470,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
471,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
472,"TTEC
3.4",Chat Associate,₹24K - ₹26K
473,"Replicon
4.3",Customer Success Manager,"₹ 16,09,795"
474,"Replicon
4.3",Product Support Associate,"₹ 5,98,221"
475,"Replicon
4.3",Software Engineer,₹782K - ₹875K
476,"Replicon
4.3",QA Engineer,₹559K - ₹764K
477,"Replicon
4.3",Intranet Content Manager,₹486K - ₹570K
478,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,70,000"
479,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
480,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
481,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
482,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
483,"Indus Os
4.3",Software Engineer,"₹ 17,05,453"
484,"Indus Os
4.3",Internship,₹39K - ₹42K
485,"Indus Os
4.3",Senior Software Engineer,₹113K - ₹121K
486,"Indus Os
4.3",Intern,₹40K - ₹42K
487,"Indus Os
4.3",Senior Manager,"₹3,708K - ₹3,977K"
488,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
489,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
490,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
491,"Amazon
4.2",SDE1,"₹ 13,98,718"
492,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
493,CareerXperts,-1,-1
494,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
495,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
496,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
497,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
498,"TTEC
3.4",Chat Associate,₹24K - ₹26K
499,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
500,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
501,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
502,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
503,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
504,CareerXperts,-1,-1
505,"Amazon
4.2",SDE-II,"₹ 26,32,795"
506,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
507,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
508,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
509,"Amazon
4.2",SDE1,"₹ 13,98,718"
510,"Soroco
2.9",Software Engineer,"₹ 12,41,951"
511,"Soroco
2.9",Senior Software Engineer,"₹ 18,12,613"
512,"Soroco
2.9",IPC,"₹ 9,79,644"
513,"Soroco
2.9",Front End Developer,₹811K - ₹896K
514,"Soroco
2.9",Manager,"₹2,275K - ₹2,464K"
515,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
516,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
517,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
518,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
519,"TTEC
3.4",Chat Associate,₹24K - ₹26K
520,"Amazon
4.2",Applied Scientist II,"₹3,782K - ₹4,113K"
521,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
522,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
523,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
524,"Amazon
4.2",SDE1,"₹ 13,98,718"
525,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
526,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
527,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
528,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
529,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
530,"Simpl
4.3",Intern,"₹ 15,479/mo"
531,"Simpl
4.3",Operations,"₹ 15,579/mo"
532,"Simpl
4.3",Software Engineer,"₹1,925K - ₹2,075K"
533,"Simpl
4.3",Internship,₹15K - ₹16K
534,"Simpl
4.3",Business Development Manager,"₹2,332K - ₹2,577K"
535,"TO THE NEW
4.2",Software Engineer,"₹ 4,79,299"
536,"TO THE NEW
4.2",Senior Software Engineer,"₹ 9,27,001"
537,"TO THE NEW
4.2",Software Engineer,"₹ 32,931/mo"
538,"TO THE NEW
4.2",Software Developer,"₹ 3,95,909"
539,"TO THE NEW
4.2",Senior Software Engineer,"₹ 61,434/mo"
540,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
541,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
542,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
543,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
544,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
545,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
546,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
547,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
548,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
549,"TTEC
3.4",Chat Associate,₹24K - ₹26K
550,"Alphonso
4.1",Technologist,"₹ 30,18,970"
551,"Alphonso
4.1",Business Data Analyst,"₹144K - ₹1,562K"
552,"Alphonso
4.1",Senior Software Developer,₹239K - ₹260K
553,"Careator Technologies
4.4",Test Engineer,₹16K - ₹17K
554,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
555,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
556,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
557,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
558,"TTEC
3.4",Chat Associate,₹24K - ₹26K
559,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
560,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
561,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
562,"Amazon
4.2",SDE1,"₹ 13,98,718"
563,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
564,"Cerner
3.6",Data Analyst,₹693K - ₹748K
565,"Cerner
3.6",Systems Engineer(Data Analyst),₹45K - ₹48K
566,"Cerner
3.6",Software Engineer,"₹ 6,59,442"
567,"Cerner
3.6",Senior Software Engineer,"₹ 10,12,613"
568,"Cerner
3.6",Software Engineer,"₹ 49,264/mo"
569,"Careerera
4.0",Developer,₹32K - ₹35K
570,"Blue Yonder
4.3",Senior Software Engineer,"₹ 14,45,514"
571,"Blue Yonder
4.3",Software Engineer,"₹ 7,77,541"
572,"Blue Yonder
4.3",Technical Architect,"₹ 19,01,932"
573,"Blue Yonder
4.3",Senior Business Consultant,"₹ 16,59,559"
574,"Blue Yonder
4.3",Project Manager,"₹ 25,96,806"
575,"Amazon
4.2","Engineer III, Software Development","₹ 41,93,409"
576,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
577,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
578,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
579,"Amazon
4.2",SDE1,"₹ 13,98,718"
580,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
581,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
582,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
583,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
584,"TTEC
3.4",Chat Associate,₹24K - ₹26K
585,"Antal International
3.6",Consultant,₹13K - ₹24K
586,"Antal International
3.6",Research Associate,₹16K - ₹21K
587,"Antal International
3.6",Software Developer,₹817K - ₹891K
588,"Antal International
3.6",Manager,₹476K - ₹519K
589,"Antal International
3.6",Manager,₹76K - ₹82K
590,"Amazon
4.2",Program Manager,"₹ 16,66,695"
591,"Amazon
4.2",Senior Program Manager,"₹ 30,63,616"
592,"Amazon
4.2",Program Manager II,"₹ 18,55,459"
593,"Amazon
4.2",Technical Program Manager,"₹ 27,92,948"
594,"Amazon
4.2",Senior Technical Program Manager,"₹ 43,65,780"
595,In Diverse Company,-1,-1
596,"Public Health Foundation of India
4.2",Data Manager,"₹1,034K - ₹1,133K"
597,"Public Health Foundation of India
4.2",Research Associate,"₹ 52,689/mo"
598,"Public Health Foundation of India
4.2",Research Associate,"₹642K - ₹1,576K"
599,"Public Health Foundation of India
4.2",Research Assistant,₹39K - ₹46K
600,"Public Health Foundation of India
4.2",Senior Research Assistant,₹475K - ₹553K
601,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
602,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
603,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
604,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
605,"TTEC
3.4",Chat Associate,₹24K - ₹26K
606,"Fanatics
3.3",Software Engineer,"₹1,680K - ₹2,036K"
607,"Fanatics
3.3",Senior Systems Engineer,"₹1,457K - ₹1,572K"
608,"Fanatics
3.3",Engineer,₹387K - ₹413K
609,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
610,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
611,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
612,"Amazon
4.2",SDE1,"₹ 13,98,718"
613,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
614,"PayU
3.5",Software Engineer,"₹ 10,89,940"
615,"PayU
3.5",Software Development Engineer,"₹ 11,69,806"
616,"PayU
3.5",Software Developer,"₹ 12,39,296"
617,"PayU
3.5",Senior Software Engineer,"₹ 18,08,917"
618,"PayU
3.5",Assistant Manager,"₹ 49,132/mo"
619,"Citi
3.7",Data Analyst,"₹ 10,06,323"
620,"Citi
3.7",Senior Data Analyst,"₹ 15,47,943"
621,"Citi
3.7",Data Analyst/Developer,"₹990K - ₹1,063K"
622,"Citi
3.7",Assistant Manager,"₹ 12,97,274"
623,"Citi
3.7",Assistant Vice President,"₹ 25,29,091"
624,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
625,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
626,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
627,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
628,"TTEC
3.4",Chat Associate,₹24K - ₹26K
629,"Blue Yonder
4.3",Senior Software Engineer,"₹ 14,45,514"
630,"Blue Yonder
4.3",Software Engineer,"₹ 7,77,541"
631,"Blue Yonder
4.3",Technical Architect,"₹ 19,01,932"
632,"Blue Yonder
4.3",Senior Business Consultant,"₹ 16,59,559"
633,"Blue Yonder
4.3",Project Manager,"₹ 25,96,806"
634,"Flytxt Mobile Solutions
3.8",Senior Software Engineer,"₹ 6,55,339"
635,"Flytxt Mobile Solutions
3.8",Software Engineer,"₹ 4,27,024"
636,"Flytxt Mobile Solutions
3.8",Software Engineer,₹17K - ₹29K
637,"Flytxt Mobile Solutions
3.8",Senior Software Engineer,₹9K - ₹39K
638,"Flytxt Mobile Solutions
3.8",Senior Engineer,₹635K - ₹792K
639,"kyte Tech Consulting LLP
3.3",Conseiller,₹489K - ₹535K
640,"Cervello Inc
4.1",Analyst,₹34K - ₹37K
641,"Cervello Inc
4.1",Consultant,₹671K - ₹722K
642,"Cervello Inc
4.1",Project Manager,₹169K - ₹184K
643,"Cervello Inc
4.1",Project Manager,"₹1,639K - ₹1,752K"
644,"Cervello Inc
4.1",Trainee Analyst,₹16K - ₹17K
645,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
646,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
647,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
648,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
649,"TTEC
3.4",Chat Associate,₹24K - ₹26K
650,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
651,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
652,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
653,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
654,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
655,"Goldman Sachs
4.0",Analyst,"₹ 15,80,664"
656,"Goldman Sachs
4.0",Associate,"₹ 17,67,469"
657,"Goldman Sachs
4.0",Summer Analyst,"₹ 78,463/mo"
658,"Goldman Sachs
4.0",Vice President - Technology,"₹ 32,15,511"
659,"Goldman Sachs
4.0",Senior Analyst,"₹ 11,82,783"
660,"Reliance Jio Infocomm Limited
3.6",Data Science Manager,"₹1,806K - ₹1,971K"
661,"Reliance Jio Infocomm Limited
3.6",Assistant Manager,"₹ 5,02,124"
662,"Reliance Jio Infocomm Limited
3.6",Deputy Manager,"₹ 6,66,007"
663,"Reliance Jio Infocomm Limited
3.6",Manager,"₹ 13,34,980"
664,"Reliance Jio Infocomm Limited
3.6",Senior Manager,"₹ 20,39,796"
665,"OakNorth Bank
4.1",Assistant Vice President,"₹ 28,12,813"
666,"OakNorth Bank
4.1",Senior Software Engineer,₹129K - ₹140K
667,"OakNorth Bank
4.1",Senior Associate,₹478K - ₹515K
668,"OakNorth Bank
4.1",Intramural Supervisor,"₹5,062K - ₹5,461K"
669,"OakNorth Bank
4.1",Vice President,"₹3,793K - ₹4,157K"
670,"Farfetch
3.8",-1,-1
671,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
672,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
673,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
674,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
675,"TTEC
3.4",Chat Associate,₹24K - ₹26K
676,"Seldon
5.0",-1,-1
677,"Delveinsight
4.3",Analyst,₹22K - ₹24K
678,"Delveinsight
4.3",Executive,₹22K - ₹23K
679,"Delveinsight
4.3",Marketing,₹26K - ₹28K
680,"Delveinsight
4.3",Associate Analyst,₹615K - ₹667K
681,"Delveinsight
4.3",Associate Analyst,₹23K - ₹25K
682,"Siemens Healthineers
4.1",Software Developer,"₹ 8,10,091"
683,"Siemens Healthineers
4.1",Senior Software Engineer,"₹ 12,14,814"
684,"Siemens Healthineers
4.1",Senior Systems Engineer,"₹ 9,18,297"
685,"Siemens Healthineers
4.1",Systems Engineer,"₹ 6,48,669"
686,"Siemens Healthineers
4.1",Associate Consultant,"₹ 12,13,761"
687,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
688,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
689,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
690,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
691,"TTEC
3.4",Chat Associate,₹24K - ₹26K
692,"Genpact
3.6",Assistant Manager,"₹ 7,62,305"
693,"Genpact
3.6",Business Analyst,"₹ 6,62,527"
694,"Genpact
3.6",Process Associate,"₹ 2,10,660"
695,"Genpact
3.6",Process Developer,"₹ 3,44,192"
696,"Genpact
3.6",Manager,"₹ 12,18,939"
697,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
698,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
699,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
700,"Amazon
4.2",SDE1,"₹ 13,98,718"
701,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
702,"Pluto7
3.9",Data Scientist,₹43K - ₹47K
703,"Pluto7
3.9",Machine Learning Engineer,₹34K - ₹38K
704,"Pluto7
3.9",Head Of Sales And Marketing,₹139K - ₹149K
705,"D Cube Analytics
4.5",Business Analyst,"₹ 6,46,072"
706,"D Cube Analytics
4.5",Associate Consultant,"₹1,245K - ₹1,345K"
707,"D Cube Analytics
4.5",Senior Business Analyst,"₹966K - ₹1,040K"
708,"D Cube Analytics
4.5",Busineess Analyst,₹540K - ₹586K
709,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
710,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
711,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
712,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
713,"TTEC
3.4",Chat Associate,₹24K - ₹26K
714,"PayU
3.5",Software Engineer,"₹ 10,89,940"
715,"PayU
3.5",Software Development Engineer,"₹ 11,69,806"
716,"PayU
3.5",Software Developer,"₹ 12,39,296"
717,"PayU
3.5",Senior Software Engineer,"₹ 18,08,917"
718,"PayU
3.5",Assistant Manager,"₹ 49,132/mo"
719,"Blue Yonder
4.3",Senior Software Engineer,"₹ 14,45,514"
720,"Blue Yonder
4.3",Software Engineer,"₹ 7,77,541"
721,"Blue Yonder
4.3",Technical Architect,"₹ 19,01,932"
722,"Blue Yonder
4.3",Senior Business Consultant,"₹ 16,59,559"
723,"Blue Yonder
4.3",Project Manager,"₹ 25,96,806"
724,"Fine Jobs
5.0",-1,-1
725,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
726,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
727,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
728,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
729,"TTEC
3.4",Chat Associate,₹24K - ₹26K
730,"OakNorth
4.0",Associate,"₹ 9,00,100"
731,"OakNorth
4.0",Software Engineer,₹60K - ₹67K
732,"OakNorth
4.0",Deputy Vice President,"₹2,844K - ₹3,238K"
733,"OakNorth
4.0",Analyst,₹473K - ₹512K
734,"OakNorth
4.0",Senior Associate,"₹1,633K - ₹1,789K"
735,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
736,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
737,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
738,"Amazon
4.2",SDE1,"₹ 13,98,718"
739,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
740,"Intelegencia
3.7",Software Engineer,"₹ 5,33,900"
741,"Intelegencia
3.7",Software Engineer,"₹ 37,577/mo"
742,"Intelegencia
3.7",Senior Software Engineer,"₹908K - ₹1,274K"
743,"Intelegencia
3.7",Quality Engineer,₹445K - ₹490K
744,"Intelegencia
3.7",IPC,₹38K - ₹41K
745,"CrewKarma
3.4",Talent Acquisition Specialist,₹15K - ₹17K
746,"CrewKarma
3.4",Product Designer,₹19K - ₹21K
747,"CrewKarma
3.4",Front End Engineer,₹395K - ₹426K
748,"CrewKarma
3.4",Talent Acquisition Executive,₹331K - ₹356K
749,"Nissan
3.6",Manager,"₹ 21,05,650"
750,"Nissan
3.6",Software Engineer,₹14K - ₹43K
751,"Nissan
3.6",Software Engineer,₹141K - ₹789K
752,"Nissan
3.6",Assistant Manager,"₹667K - ₹1,793K"
